id,n_synth,period_ls,period_fit
32280000001038,0,0.1782593955581195,0.3390066042376056
32280000001038,2,0.17826260422944584,0.9995382622526906
32280000001038,4,0.17826260422944584,0.9908163991372454
32280000001038,6,0.17826260422944584,0.9432894447176968
32280000001038,8,0.17826260422944584,0.8252381526063735
32280000001038,10,0.17826260422944584,0.6594130260889298
32280000001038,12,0.17826260422944584,0.48592729697557624
32280000001038,14,0.17826260422944584,0.3354853310283118
32280000001038,16,0.17826260422944584,0.2235197669130814
32280000001038,18,0.17826260422944584,0.14479209261549209
32280000001038,20,0.17826260422944584,0.09256407849705783
32280000001038,22,0.17826260422944584,0.058264300898717925
32280000001038,24,0.17826260422944584,0.036206970001031236
32280000001038,26,0.17826260422944584,0.022281328519431987
32280000001038,28,0.17826260422944584,0.013732910543464705
32280000001038,30,0.17826260422944584,0.008546572539544495
32280000001038,32,0.17826260422944584,0.005241863966523708
32280000001038,34,0.17826260422944584,0.003250904543897204
32280000001038,36,0.17826260422944584,0.002019269703122828
32280000001038,38,0.17826260422944584,0.0012362968312479294
32280000001038,40,0.17826260422944584,0.0007628788778935025
32280000043669,0,0.4456502549169875,0.000893430468159
32280000043669,2,0.4456502549169892,0.0004161322624448571
32280000043669,4,0.4456502549169892,0.00020234274819408427
32280000043669,6,0.4456502549169892,9.509931725415477e-05
32280000043669,8,0.4456502549169892,4.1434282714969406e-05
32280000043669,10,0.4456502549169892,2.0410182484442707e-05
32280000043669,12,0.4456502549169892,1.1799535180823106e-05
32280000043669,14,0.4456502549169892,5.875405788891008e-06
32280000043669,16,0.4456502549169892,3.023034675808667e-06
32280000043669,18,0.4456502549169892,1.399373639188184e-06
32280000043669,20,0.4456502549169892,6.631180662353131e-07
32280000043669,22,0.4456502549169892,3.3643495622737163e-07
32280000043669,24,0.4456502549169892,1.5602781988643954e-07
32280000043669,26,0.4456502549169892,7.313804362141241e-08
32280000043669,28,0.4456502549169892,3.4131087622846223e-08
32280000043669,30,0.4456502549169892,1.462760912396277e-08
32280000043669,32,0.4456502549169892,9.75173941597518e-09
32280000043669,34,0.4456502549169892,4.87586970798759e-09
32280000043669,36,0.4456502549169892,0.0
32280000043669,38,0.4456502549169892,0.0
32280000043669,40,0.4456502549169892,0.0
32280000047578,0,0.4742923923704741,1.2322243038154213e-06
32280000047578,2,0.47429239237047227,0.005420486095000121
32280000047578,4,0.47429239237047227,0.003314210934877715
32280000047578,6,0.47429239237047227,0.0021780308574490537
32280000047578,8,0.47429239237047227,0.001321477640006341
32280000047578,10,0.47429239237047227,0.0007499513171858041
32280000047578,12,0.47429239237047227,0.00042998156298057477
32280000047578,14,0.47429239237047227,0.00025450682725269846
32280000047578,16,0.47429239237047227,0.00013846685739127285
32280000047578,18,0.47429239237047227,7.875852564509511e-05
32280000047578,20,0.47429239237047227,4.2975788562604755e-05
32280000047578,22,0.47429239237047227,2.813464635798013e-05
32280000047578,24,0.47429239237047227,1.6669255134216243e-05
32280000047578,26,0.47429239237047227,1.0641054243532011e-05
32280000047578,28,0.47429239237047227,5.904585193117207e-06
32280000047578,30,0.47429239237047227,3.637118664578942e-06
32280000047578,32,0.47429239237047227,2.221667255386528e-06
32280000047578,34,0.47429239237047227,1.5162311770566816e-06
32280000047578,36,0.47429239237047227,1.021509474674609e-06
32280000047578,38,0.47429239237047227,6.962756295969541e-07
32280000047578,40,0.47429239237047227,4.397530856126153e-07
32280000060562,0,0.5210840033354999,0.0
32280000060562,2,0.5210840033354999,0.0
32280000060562,4,0.5210840033354999,0.0
32280000060562,6,0.5210840033354999,0.0
32280000060562,8,0.5210840033354999,0.0
32280000060562,10,0.5210840033354999,0.0
32280000060562,12,0.5210840033354999,0.0
32280000060562,14,0.5210840033354999,0.0
32280000060562,16,0.5210840033354999,0.0
32280000060562,18,0.5210840033354999,0.0
32280000060562,20,0.5210840033354999,0.0
32280000060562,22,0.5210840033354999,0.0
32280000060562,24,0.5210840033354999,0.0
32280000060562,26,0.5210840033354999,0.0
32280000060562,28,0.5210840033354999,0.0
32280000060562,30,0.5210840033354999,0.0
32280000060562,32,0.5210840033354999,0.0
32280000060562,34,0.5210840033354999,0.0
32280000060562,36,0.5210840033354999,0.0
32280000060562,38,0.5210840033354999,0.0
32280000060562,40,0.5210840033354999,0.0
32280000091868,0,0.5916576185124528,0.0
32280000091868,2,0.5916576185124528,0.0
32280000091868,4,0.5916576185124528,0.0
32280000091868,6,0.5916576185124528,0.0
32280000091868,8,0.5916576185124528,0.0
32280000091868,10,0.5916576185124528,0.0
32280000091868,12,0.5916576185124528,0.0
32280000091868,14,0.5916576185124528,0.0
32280000091868,16,0.5916576185124528,0.0
32280000091868,18,0.5916576185124528,0.0
32280000091868,20,0.5916576185124528,0.0
32280000091868,22,0.5916576185124528,0.0
32280000091868,24,0.5916576185124528,0.0
32280000091868,26,0.5916576185124528,0.0
32280000091868,28,0.5916576185124528,0.0
32280000091868,30,0.5916576185124528,0.0
32280000091868,32,0.5916576185124528,0.0
32280000091868,34,0.5916576185124528,0.0
32280000091868,36,0.5916576185124528,0.0
32280000091868,38,0.5916576185124528,0.0
32280000091868,40,0.5916576185124528,0.0
32280000112610,0,0.5728020771455415,0.0
32280000112610,2,0.5728020771455394,0.0
32280000112610,4,0.5728020771455394,0.0
32280000112610,6,0.5728020771455394,0.0
32280000112610,8,0.5728020771455394,0.0
32280000112610,10,0.5728020771455394,0.0
32280000112610,12,0.5728020771455394,0.0
32280000112610,14,0.5728020771455394,0.0
32280000112610,16,0.5728020771455394,0.0
32280000112610,18,0.5728020771455394,0.0
32280000112610,20,0.5728020771455394,0.0
32280000112610,22,0.5728020771455394,0.0
32280000112610,24,0.5728020771455394,0.0
32280000112610,26,0.5728020771455394,0.0
32280000112610,28,0.5728020771455394,0.0
32280000112610,30,0.5728020771455394,0.0
32280000112610,32,0.5728020771455394,0.0
