id,hjd,mag,err,synthetic
32640000002485,56833.08173933144,14.51,0.039,False
32640000002485,56213.027577598936,14.679,0.045,False
32640000002485,55830.02622585067,14.692,0.045,False
32640000002485,57166.33012059736,14.704,0.046,False
32640000002485,56842.12473551384,14.726,0.041,False
32640000002485,56512.10907255856,14.729,0.047,False
32640000002485,56469.273229395614,14.741,0.045,False
32640000002485,55820.1151972852,14.748,0.045,False
32640000002485,56816.15372612474,14.767,0.041,False
32640000002485,56168.15232898323,14.769,0.05,False
32640000002485,56168.15151670578,14.771,0.048,False
32640000002485,56485.07424306679,14.773,0.041,False
32640000002485,56140.040835207525,14.774,0.046,False
32640000002485,56477.20760479186,14.775,0.043,False
32640000002485,56829.32135021933,14.777,0.046,False
32640000002485,55806.1538593451,14.778,0.044,False
32640000002485,56487.07283053312,14.781,0.041,False
32640000002485,56157.154910541096,14.785,0.047,False
32640000002485,57277.10911959357,14.785,0.039,False
32640000002485,56196.00059115862,14.792,0.048,False
32640000002485,56153.99914484711,14.803,0.048,False
32640000002485,56476.092127486816,14.806,0.042,False
32640000002485,56498.22223241557,14.807,0.05,False
32640000002485,56141.132805219735,14.811,0.041,False
32640000002485,57277.10835431756,14.821,0.045,False
32640000002485,56477.116242786695,14.821,0.044,False
32640000002485,56169.12221614229,14.825,0.041,False
32640000002485,56090.13283485844,14.826,0.043,False
32640000002485,56096.15673932116,14.828,0.044,False
32640000002485,57239.05161664269,14.831,0.047,False
32640000002485,56487.073623427226,14.831,0.048,False
32640000002485,57174.23899092335,14.835,0.044,False
32640000002485,56086.161089327776,14.836,0.046,False
32640000002485,56841.186224512814,14.837,0.046,False
32640000002485,56197.07389041084,14.841,0.049,False
32640000002485,56141.131944370645,14.842,0.045,False
32640000002485,56851.14489981004,14.842,0.042,False
32640000002485,56477.20669336672,14.844,0.047,False
32640000002485,56123.16900890189,14.845,0.046,False
32640000002485,56035.302476704215,14.847,0.046,False
32640000002485,56841.18537356516,14.849,0.049,False
32640000002485,57174.23810990944,14.85,0.044,False
32640000002485,56153.99991616912,14.85,0.046,False
32640000002485,56377.36454580851,14.852,0.049,False
32640000002485,56479.09595984276,14.853,0.046,False
32640000002485,56039.26455317628,14.853,0.048,False
32640000002485,56123.16986969218,14.857,0.045,False
32640000002485,56036.32218507147,14.87,0.049,False
32640000002485,56479.095189537584,14.874,0.05,False
32640000002485,56480.12650759081,14.878,0.044,False
32640000002485,56485.07503242364,14.88,0.043,False
32640000002485,56375.374257127696,14.885,0.049,False
32640000002485,56195.01670545268,14.885,0.046,False
32640000002485,56480.1877664968,14.894,0.047,False
32640000002485,56851.14572091465,14.896,0.046,False
32640000002485,56128.20362276895,14.899,0.05,False
32640000002485,56375.3750650089,14.912,0.048,False
32640000002485,56480.12732888338,14.917,0.05,False
32640000002485,56140.04162089008,14.917,0.049,False
32640000002485,56046.28548178925,14.921,0.05,False
32640000002485,57174.4226244323,14.926,0.048,False
32640000002485,56833.30209376328,14.928,0.049,False
32640000002485,56169.1213673679,14.931,0.05,False
32640000002485,56480.18864591774,14.934,0.046,False
32640000002485,56096.1576552496,14.938,0.047,False
32640000002485,56378.33228732562,14.947,0.05,False
32640000002485,56086.1619249999,15.025,0.05,False
32640000002485,56951.77061576791,14.903942105450584,0.1875447536118316,True
32640000002485,56059.523888927746,14.873617260624114,0.20133132706594437,True
32640000002485,56855.78751343982,14.766447189867923,0.06851476407773607,True
32640000002485,56909.86318895311,14.81950096722441,0.06667442268536652,True
32640000002485,56057.847656025624,14.873093160466215,0.06582429040566473,True
32640000002485,57132.84453642646,14.859588102041524,0.06568938988156454,True
32640000002485,56014.708164029114,14.757874167236714,0.06678469620450214,True
32640000002485,56705.24393768031,14.820718195823511,0.06524194105625829,True
32640000002485,57146.11043304151,14.84534229668362,0.06342531008721067,True
32640000002485,56086.772808131755,14.87724243746908,0.06441474180076122,True
32640000002485,56626.064177306056,14.871029762323657,0.06319776650101516,True
32640000002485,56706.47215086801,14.761489803181204,0.06530342006801186,True
32640000002485,56560.64998996818,14.841414010401595,0.061836686063157974,True
32640000002485,56745.047062795384,14.773605980425572,0.06328142924121732,True
32640000002485,56515.843845319585,14.788993674846603,0.06223635761273489,True
32640000002485,56230.97451001507,14.801971642645034,0.0621344961156501,True
32640000002485,55866.89023921168,14.80554753646472,0.060970064787913884,True
32640000002485,56081.250104285755,14.821982811673973,0.060812818577296854,True
32640000002485,56237.048133458506,14.832009693631143,0.06002763166696238,True
32640000002485,56877.978723278524,14.875304632475961,0.06032975644167844,True
