bm_src_id,vs_type,obs_threshold,cnt,PeriodLS,median_hjd
32630000001310,ECL-NC,74,74,0.1100586949414696,-1.0
32630000002040,ECL-ELL,87,179,0.138441935446631,56378.33574742986
32630000002252,RRLyr-RRc,163,160,0.3817923346351428,56477.06808737004
32630000002684,ECL-C,43,162,0.220185088987114,56472.68718711972
32630000003010,ECL-NC,85,85,0.40283440310988,-1.0
32630000003105,ECL-NC,58,58,0.1858459908472146,-1.0
32630000003545,ECL-NC,142,140,0.4292817970324102,-1.0
32630000003707,LPV-OSARG,257,254,1.0867787011380152,56476.09479791504
32630000003712,LPV-OSARG,84,85,0.101853535674266,56476.09479713067
32630000004296,ECL-NC,30,171,0.174197060720612,56476.09439249211
32630000004315,ECL-NC,171,170,0.327789582695401,56845.21851308691
32630000004625,ECL-NC,153,171,0.1008435125713428,56476.094799134014
32630000004759,ECL-NC,164,170,0.2088101062672228,56476.09439263799
32630000004905,ECL-C,141,141,0.1007299728004983,-1.0
32630000005259,ECL-NC,257,254,0.1653938032058331,56476.09479802141
32630000005334,ECL-NC,149,196,0.1087854758617774,56375.89551594535
32630000006598,ECL-NC,65,65,0.1362643954388927,-1.0
32630000006622,ECL-NC,199,198,0.4817598790270996,-1.0
32630000006710,ECL-NC,169,169,0.1157453007597743,-1.0
32630000006793,ECL-NC,31,30,0.2395358143503809,-1.0
32630000006907,ECL-NC,148,147,0.1865278152861927,-1.0
32630000006968,ECL-NC,165,177,3.485447521890718,56469.27921340388
32630000007005,ECL-NC,175,172,0.1829411071909799,-1.0
32630000007196,ECL-NC,56,56,5.43375888133465,-1.0
32630000007358,ECL-NC,170,170,0.7630047020933315,-1.0
32630000007384,ECL-NC,137,136,0.143365259099376,-1.0
32630000007492,ECL-NC,117,115,0.4436719186494485,-1.0
32630000007499,LPV-OSARG,171,170,0.1980960431951334,56476.09438868899
32630000007502,ECL-NC,86,82,19.816894743394805,56476.58182536782
32630000009925,ECL-NC,23,170,1.6356582435673273,56476.093987104985
32630000010273,ECL-NC,239,238,0.8818137849827641,-1.0
32630000010310,ECL-NC,72,72,0.1686617137741425,-1.0
32630000010375,ECL-NC,120,120,0.25896470001197,-1.0
32630000010404,ECL-C,60,59,0.5730529270319936,-1.0
32630000010560,ECL-NC,173,173,0.3658640665512822,-1.0
32630000010873,ECL-NC,166,165,0.1448020768325101,-1.0
32630000010920,LPV-OSARG,166,171,1.01671374198196,56476.09439106955
32630000011100,ECL-NC,27,168,5.6304704938895584,56476.09439091304
32630000011146,ECL-C,166,166,0.2410141696810341,56668.11304109401
32630000011149,ECL-ELL,181,181,0.66940994856388,-1.0
32630000011238,LPV-OSARG,106,165,0.4987787077051305,56476.09439080609
32630000011260,ECL-NC,155,150,0.1337839765627398,-1.0
32630000011368,ECL-C,110,107,0.2562751198338761,-1.0
32630000011430,ECL-NC,139,138,0.2493260193627866,-1.0
32630000011641,LPV-OSARG,172,168,0.337969538883563,56476.58163717965
32630000011681,ECL-NC,165,164,1.244659539862682,-1.0
32630000011991,ECL-NC,172,168,11.243777898770482,56476.581637198426
32630000012015,ECL-ELL,126,171,29.96395808328356,56476.0947992388
32630000008783,LPV-OSARG,216,254,1.7741329874718494,56476.09479812289
32630000008884,ECL-NC,208,208,0.1972477776317137,-1.0
