id,hjd,mag,err,synthetic
32200000004277,56825.09458302663,14.159,0.024,False
32200000004277,56788.428157569615,14.169,0.027,False
32200000004277,56382.36426115428,14.175,0.019,False
32200000004277,56742.39091275278,14.183,0.019,False
32200000004277,56827.33610013902,14.19,0.037,False
32200000004277,56742.39050607231,14.192,0.018,False
32200000004277,55981.38011946719,14.193,0.021,False
32200000004277,56376.3303061449,14.197,0.023,False
32200000004277,56882.00892925745,14.197,0.019,False
32200000004277,56827.3356773146,14.199,0.034,False
32200000004277,56553.04083741234,14.199,0.017,False
32200000004277,55787.23256925728,14.202,0.024,False
32200000004277,56770.26495329569,14.204,0.025,False
32200000004277,55981.380560525125,14.204,0.022,False
32200000004277,56882.0034364933,14.204,0.019,False
32200000004277,56882.00852288669,14.205,0.021,False
32200000004277,56790.42936483784,14.205,0.021,False
32200000004277,55434.1683185887,14.205,0.019,False
32200000004277,56553.0412535921,14.206,0.017,False
32200000004277,56382.363537394434,14.206,0.019,False
32200000004277,55787.23301436595,14.206,0.021,False
32200000004277,56790.42893195049,14.211,0.021,False
32200000004277,56352.39867226496,14.217,0.022,False
32200000004277,56352.3990809932,14.217,0.021,False
32200000004277,56474.21829081911,14.218,0.02,False
32200000004277,56147.122337729175,14.22,0.018,False
32200000004277,56147.1227390027,14.223,0.019,False
32200000004277,55434.168783369816,14.224,0.018,False
32200000004277,56882.00303132226,14.225,0.02,False
32200000004277,56376.32991981645,14.231,0.021,False
32200000004277,56770.26534845961,14.233,0.024,False
32200000004277,55307.34756288536,14.236,0.018,False
32200000004277,56200.08287543584,14.238,0.021,False
32200000004277,56717.37043580773,14.24,0.02,False
32200000004277,56717.37084415486,14.242,0.02,False
32200000004277,55820.04756283061,14.246,0.019,False
32200000004277,56825.0941996112,14.247,0.025,False
32200000004277,56200.08327636615,14.251,0.021,False
32200000004277,56474.21787355343,14.254,0.02,False
32200000004277,56363.3910498549,14.255,0.02,False
32200000004277,56363.390655885785,14.256,0.02,False
32200000004277,56079.41488972389,14.263,0.023,False
32200000004277,56191.05317825308,14.264,0.019,False
32200000004277,56079.41535840152,14.265,0.021,False
32200000004277,56839.1599263977,14.265,0.023,False
32200000004277,56191.05361178162,14.267,0.019,False
32200000004277,56100.18330784162,14.267,0.019,False
32200000004277,55820.04713238182,14.268,0.021,False
32200000004277,56720.37806631295,14.268,0.029,False
32200000004277,56851.15131534398,14.276,0.019,False
32200000004277,56839.15950366146,14.278,0.023,False
32200000004277,56369.40733319681,14.28,0.019,False
32200000004277,56100.18284433935,14.281,0.019,False
32200000004277,56788.42771217892,14.284,0.046,False
32200000004277,56134.15127358891,14.288,0.02,False
32200000004277,55307.347254018656,14.289,0.018,False
32200000004277,56134.15084343016,14.29,0.02,False
32200000004277,56851.151781360735,14.29,0.019,False
32200000004277,56151.14858338492,14.3,0.032,False
32200000004277,56720.37766930627,14.3,0.026,False
32200000004277,56114.12947056956,14.307,0.019,False
32200000004277,56110.11089668763,14.308,0.019,False
32200000004277,56542.16008683037,14.314,0.033,False
32200000004277,56197.10257033452,14.32,0.025,False
32200000004277,56369.40693407706,14.326,0.021,False
32200000004277,56114.1290196681,14.33,0.019,False
32200000004277,56197.10304090965,14.331,0.024,False
32200000004277,56105.19015947358,14.335,0.03,False
32200000004277,56745.40051517851,14.336,0.021,False
32200000004277,56116.15425653535,14.338,0.019,False
32200000004277,56745.40092938882,14.345,0.02,False
32200000004277,55808.11461350576,14.345,0.025,False
32200000004277,56110.11043727303,14.348,0.02,False
32200000004277,56105.19062498211,14.349,0.028,False
32200000004277,56151.14898472833,14.353,0.031,False
32200000004277,56116.15384097412,14.354,0.019,False
32200000004277,56812.29071392979,14.36,0.04,False
32200000004277,56373.35101189085,14.366,0.022,False
32200000004277,56881.11337891171,14.375,0.025,False
32200000004277,56008.38635694347,14.376,0.02,False
32200000004277,55808.115153486506,14.383,0.025,False
32200000004277,56839.09433566361,14.387,0.022,False
32200000004277,56229.01052284704,14.39,0.026,False
32200000004277,56881.11297989015,14.391,0.031,False
32200000004277,56881.11921651968,14.392,0.035,False
32200000004277,56520.00958161358,14.395,0.024,False
32200000004277,56373.35145853522,14.396,0.022,False
32200000004277,56839.093917017664,14.399,0.022,False
32200000004277,56812.29019150259,14.411,0.035,False
32200000004277,56520.01049576536,14.411,0.026,False
32200000004277,56869.1220162165,14.412,0.031,False
32200000004277,56555.11535239088,14.415,0.025,False
32200000004277,56839.04486419882,14.418,0.023,False
32200000004277,56486.1329347084,14.418,0.022,False
32200000004277,56132.153548563896,14.418,0.024,False
32200000004277,55847.03244181529,14.425,0.027,False
32200000004277,55847.03284487671,14.429,0.027,False
32200000004277,56132.153131982624,14.433,0.023,False
32200000004277,56839.04527531513,14.437,0.024,False
32200000004277,56869.12251359894,14.441,0.033,False
32200000004277,56555.11572867313,14.443,0.026,False
32200000004277,56137.04015287204,14.445,0.02,False
32200000004277,56806.19460630543,14.445,0.027,False
32200000004277,56137.03976332313,14.45,0.021,False
32200000004277,56229.01013357966,14.451,0.027,False
32200000004277,56840.14780694164,14.454,0.024,False
32200000004277,56806.19501812336,14.455,0.025,False
32200000004277,56840.14821279733,14.46,0.024,False
32200000004277,56161.115377313305,14.462,0.021,False
32200000004277,56881.11879771686,14.462,0.048,False
32200000004277,56161.11498188503,14.47,0.021,False
32200000004277,56869.14793271821,14.477,0.029,False
32200000004277,56378.35763303629,14.477,0.024,False
32200000004277,56008.38592591156,14.477,0.027,False
32200000004277,56378.357019994975,14.48,0.023,False
32200000004277,56486.13252677996,14.482,0.023,False
32200000004277,56869.14751814161,14.51,0.029,False
32200000004277,56533.73316091949,14.358493118440757,0.04058487572461975,True
32200000004277,55578.580571591156,14.45373415337825,0.040017269484526406,True
32200000004277,56430.98298435665,14.24451822418446,0.044484772390136394,True
32200000004277,56488.87114458461,14.422510032605011,0.0437523373635758,True
32200000004277,55576.78615963242,14.4409420551876,0.04332453557919054,True
32200000004277,56727.57329389409,14.211174531556347,0.04404176659248315,True
32200000004277,55530.605214112235,14.231024437851541,0.043200826869275,True
32200000004277,56269.82567005338,14.299564403002973,0.0433912528479845,True
32200000004277,56741.7744729183,14.219948334485974,0.04330228831917146,True
32200000004277,55607.75061497846,14.233665541969023,0.04304143865120977,True
32200000004277,56185.06351753566,14.359411512497193,0.04330464747504907,True
32200000004277,56271.14047566845,14.377563883713728,0.04307421519598655,True
32200000004277,56115.03744903345,14.366468402766339,0.04349694333702158,True
32200000004277,56312.43502559752,14.225667933513632,0.04280947718606752,True
32200000004277,56067.072347238696,14.355953263110205,0.04284835026959164,True
32200000004277,55762.11893575356,14.340084324577418,0.04258248058506645,True
32200000004277,55372.3657166825,14.213153602921635,0.04351591837793674,True
32200000004277,55601.83854523371,14.370587410940686,0.043440345013152006,True
32200000004277,55768.620766451386,14.249287046753011,0.04244591463468547,True
32200000004277,56454.73873587712,14.283527197788867,0.04236005975317679,True
32200000004277,56086.19588359051,14.404798866025526,0.04222627025325001,True
32200000004277,55557.20944086213,14.256144256728415,0.04267604570260973,True
32200000004277,55988.870977423365,14.273503924813406,0.04230826111174144,True
32200000004277,55945.8363481172,14.238433397105403,0.04503158513251562,True
32200000004277,56006.21331954115,14.39842474773985,0.04254276747247576,True
32200000004277,56364.78142663836,14.240032879880724,0.04237630811026732,True
32200000004277,55777.31799511819,14.238170800860876,0.043813403415716684,True
32200000004277,55889.11178796361,14.390416401614923,0.04256587863018518,True
32200000004277,56197.81715736233,14.387955464817217,0.04149592653042962,True
32200000004277,55387.82296981523,14.251718712255602,0.041368504621179976,True
32200000004277,55946.63585321067,14.438189081055693,0.04121210100351457,True
32200000004277,56491.772019861004,14.211499421944517,0.04191117711967761,True
32200000004277,56793.83014655274,14.227614573583722,0.042278803334663315,True
32200000004277,55523.033650959915,14.353713427357054,0.04107988047225864,True
32200000004277,56209.82618201114,14.427980241300466,0.04055918642384967,True
32200000004277,56295.093931755386,14.399125754890207,0.04132399416134851,True
32200000004277,56426.65992507074,14.211230875593314,0.040992725306400316,True
32200000004277,56814.83231052895,14.387983106789164,0.041270388831965245,True
32200000004277,55797.19134577448,14.391535189932458,0.04096814270647407,True
32200000004277,55576.5985292387,14.27510313180459,0.04022442570589571,True
32200000004277,56289.269120136785,14.246984543982837,0.04047371773078316,True
32200000004277,56642.47401672311,14.382676127659469,0.040479342065935196,True
32200000004277,56830.59859760106,14.265919716041576,0.039780608491243125,True
32200000004277,56131.92218489371,14.266379442938028,0.03977970307397482,True
32200000004277,55459.96896261178,14.236418696369615,0.04063907463350457,True
32200000004277,56810.01748537758,14.430887463292876,0.039405789331050364,True
32200000004277,56592.922091926375,14.247199233042721,0.039791177640537106,True
32200000004277,56189.25927917801,14.22999493264875,0.040410406345186195,True
32200000004277,55357.83617321021,14.388387199843695,0.03970686023579105,True
32200000004277,56504.01437919216,14.342025694089923,0.0390186910768809,True
32200000004277,55619.60346103685,14.235541053599764,0.039467235504767106,True
32200000004277,56439.06922892895,14.429918744391063,0.03880282763061491,True
32200000004277,56302.60009879293,14.244682622808298,0.03873900045486005,True
32200000004277,56663.43083594404,14.363497544202644,0.039190709568370695,True
32200000004277,55953.97714033525,14.224598802603396,0.03970663712815452,True
32200000004277,56076.40321851511,14.276411659525284,0.03893104723633404,True
32200000004277,56266.21000625577,14.377513105122329,0.039205413747623145,True
32200000004277,56710.64441444513,14.223053270217683,0.039682197292490055,True
32200000004277,56646.410628639795,14.43605376499889,0.03880347081842043,True
32200000004277,55585.394621956766,14.344529092360993,0.038885815308792995,True
32200000004277,56437.65083916809,14.230170655291658,0.03980917465070993,True
32200000004277,55701.68124961298,14.226617949515262,0.039186374468265624,True
32200000004277,56663.15135111707,14.242467446896255,0.038611932717265846,True
32200000004277,56745.47675896575,14.401591340637587,0.03863999837040384,True
32200000004277,55370.89721323621,14.307820639114622,0.03862127909133547,True
32200000004277,55409.26386302573,14.387790322076484,0.03912435784442546,True
32200000004277,55961.21168176773,14.262422145108442,0.038498780195462885,True
32200000004277,56791.8951055579,14.409541596134021,0.03887001303722029,True
32200000004277,55901.56449803034,14.252672677049947,0.0383485674474482,True
32200000004277,55965.91644072211,14.24488566209195,0.038642867595023805,True
32200000004277,56326.27564462334,14.39860610818674,0.038685081703501774,True
32200000004277,55945.42912505726,14.378651799927106,0.038383372562088965,True
32200000004277,55497.089693083566,14.212704836346429,0.03824490958459199,True
32200000004277,55427.893568665626,14.396863414009552,0.0385292281116357,True
32200000004277,55534.97145554764,14.23585485399382,0.03767208685242072,True
32200000004277,56124.79743923897,14.258638993227766,0.0378150300975972,True
32200000004277,55875.14170683687,14.213458892472861,0.03776879688337222,True
32200000004277,56755.51428519666,14.226663316322274,0.03835808328799794,True
32200000004277,55366.843880605426,14.22281777173972,0.03765022796781183,True
32200000004277,55460.86411947858,14.331211520067527,0.03771456560515013,True
32200000004277,56006.34477064939,14.33287168719279,0.03782192442821114,True
32200000004277,56718.02127674419,14.401906404581771,0.0380126996512336,True
32200000004277,55819.538018951454,14.308657852856815,0.03769139772707793,True
32200000004277,56365.82695095487,14.281727714713188,0.03770774982939609,True
32200000004277,55667.40597152907,14.264930698162384,0.03778564170382637,True
32200000004277,56258.83507312798,14.253988706257639,0.03778589672077442,True
32200000004277,56119.38614079204,14.34617283354535,0.03762927951358949,True
32200000004277,56541.9661538096,14.355174252847542,0.037860963923071846,True
32200000004277,55618.014624241485,14.215087438570453,0.03804776266953162,True
32200000004277,55512.53081298171,14.230009416089565,0.037865305533967775,True
32200000004277,56419.423984632616,14.32521705833726,0.03778713319465967,True
32200000004277,55516.09411932202,14.384786232080831,0.03759370117856125,True
32200000004277,56531.664911042084,14.22577973268973,0.037957551698145485,True
32200000004277,56072.13468766597,14.217514106874049,0.038046234359605,True
32200000004277,56798.586912328334,14.310208509914805,0.037738151222447315,True
32200000004277,55711.72146319611,14.264798128988389,0.03758337986120288,True
32200000004277,55386.541954297245,14.221133183244092,0.03776226577198468,True
32200000004277,56485.29410698471,14.237110147305557,0.038901892445114446,True
32200000004277,55851.955343442976,14.426608430191466,0.037613400017679995,True
32200000004277,56037.50225420973,14.380981682526963,0.03740378036958074,True
32200000004277,55595.6513300266,14.235605026192859,0.03812387088626249,True
32200000004277,56404.48377044044,14.391719482438802,0.03777396364857009,True
32200000004277,55640.258699707716,14.425896496676687,0.03715190385374685,True
32200000004277,56470.85994421546,14.308714208830995,0.03745614524222598,True
32200000004277,55415.528696507456,14.227643008125197,0.03749832407747452,True
32200000004277,55595.695678822434,14.232808903131286,0.037311310903793055,True
32200000004277,56137.83951215857,14.233701087067155,0.03778290424100139,True
32200000004277,55602.55339552778,14.3499182059285,0.03723583876507337,True
32200000004277,56587.86239449524,14.432786117390261,0.03712914430619079,True
32200000004277,56509.29378786026,14.22124206152354,0.03747093950116791,True
32200000004277,56289.489587091804,14.271517308327642,0.03700680767184422,True
32200000004277,56450.53600986165,14.43242322719665,0.036944878988000814,True
32200000004277,56338.144073800104,14.235208225631204,0.036807616221864285,True
32200000004277,56220.8585496419,14.252317386543098,0.036936787442372686,True
32200000004277,56302.359388331766,14.278609620604396,0.036851490441858925,True
32200000004277,55490.95773063029,14.313165456260041,0.03689540077503947,True
32200000004277,56020.38082052946,14.376446454397232,0.037017534731477286,True
32200000004277,56774.00330121115,14.248743939719752,0.036989294638048044,True
32200000004277,55820.031160711405,14.247690807003227,0.03674004532598767,True
32200000004277,55955.32449482424,14.40172754308355,0.03725320113796041,True
32200000004277,56307.69905263241,14.419724670232558,0.03690084038934611,True
32200000004277,56764.087301117965,14.36272673817771,0.03667382961604479,True
32200000004277,55404.922985245255,14.405874770016933,0.03708178360791776,True
32200000004277,55729.808136033695,14.309560185812835,0.036856717102203854,True
32200000004277,56435.51558921823,14.236872665875264,0.038900522110686626,True
32200000004277,56045.41196765595,14.23679099457883,0.038178543526654014,True
32200000004277,55325.875433174864,14.225647971423328,0.03699484364944717,True
32200000004277,55773.387838093375,14.21429381607588,0.036714365703375995,True
32200000004277,56060.15145863701,14.234754838847824,0.03686761939102617,True
