id,hjd,mag,err,synthetic
33960000123567,56525.01240409928,12.39,0.009,False
33960000123567,57268.98998047141,12.569,0.006,False
33960000123567,56216.0144985911,12.581,0.006,False
33960000123567,56078.29581536306,12.583,0.006,False
33960000123567,57241.05748589353,12.585,0.006,False
33960000123567,57268.98963667505,12.588,0.006,False
33960000123567,56019.39115929182,12.588,0.005,False
33960000123567,55791.08795763741,12.588,0.005,False
33960000123567,56508.00457870917,12.591,0.006,False
33960000123567,55999.364434590105,12.591,0.006,False
33960000123567,56078.296311538645,12.592,0.006,False
33960000123567,57268.989243913005,12.592,0.007,False
33960000123567,57241.05710308202,12.592,0.007,False
33960000123567,57270.9953929285,12.593,0.006,False
33960000123567,56206.01355032211,12.593,0.006,False
33960000123567,57241.05668550323,12.595,0.006,False
33960000123567,56570.003381577655,12.596,0.006,False
33960000123567,56206.013921505546,12.596,0.005,False
33960000123567,56099.29508011835,12.598,0.006,False
33960000123567,56216.01410403665,12.599,0.006,False
33960000123567,57270.99573682537,12.6,0.006,False
33960000123567,55781.16264250784,12.601,0.006,False
33960000123567,56099.294634760125,12.601,0.006,False
33960000123567,56580.98376885379,12.604,0.006,False
33960000123567,55999.36481732965,12.604,0.006,False
33960000123567,56216.0136849361,12.605,0.007,False
33960000123567,56019.3906558718,12.605,0.005,False
33960000123567,55781.16341563936,12.605,0.006,False
33960000123567,56541.02736021287,12.606,0.006,False
33960000123567,55781.16302080891,12.606,0.006,False
33960000123567,56816.21811553715,12.607,0.005,False
33960000123567,56541.026951953216,12.607,0.006,False
33960000123567,56010.37276012822,12.608,0.006,False
33960000123567,56570.00298705769,12.608,0.006,False
33960000123567,55298.27161828751,12.608,0.005,False
33960000123567,56541.02778273144,12.608,0.006,False
33960000123567,55298.2719348779,12.609,0.005,False
33960000123567,56508.00281433128,12.609,0.007,False
33960000123567,56019.3916620514,12.61,0.006,False
33960000123567,57270.99498281992,12.61,0.006,False
33960000123567,56558.00165959839,12.611,0.006,False
33960000123567,55999.365199839005,12.611,0.006,False
33960000123567,56099.29418957188,12.611,0.006,False
33960000123567,56508.004978051744,12.611,0.006,False
33960000123567,55791.08834992374,12.612,0.006,False
33960000123567,56206.01309756686,12.612,0.007,False
33960000123567,57228.05271369308,12.612,0.007,False
33960000123567,55996.3467335452,12.612,0.006,False
33960000123567,56558.002093363946,12.612,0.006,False
33960000123567,55791.08758191013,12.616,0.006,False
33960000123567,56539.0817138677,12.616,0.007,False
33960000123567,56124.123876319885,12.616,0.005,False
33960000123567,55996.34712509613,12.617,0.007,False
33960000123567,56124.12431033051,12.618,0.005,False
33960000123567,56010.372313012216,12.618,0.006,False
33960000123567,56539.08131035804,12.619,0.007,False
33960000123567,56156.01215234104,12.622,0.006,False
33960000123567,56010.37184996517,12.622,0.006,False
33960000123567,56542.023048589086,12.622,0.007,False
33960000123567,56580.983315655605,12.623,0.006,False
33960000123567,55831.00842062384,12.624,0.007,False
33960000123567,56746.30155540484,12.625,0.006,False
33960000123567,55831.0060195923,12.627,0.006,False
33960000123567,56156.014252695466,12.627,0.007,False
33960000123567,56539.08209240048,12.628,0.007,False
33960000123567,56558.00125343978,12.628,0.008,False
33960000123567,56746.30192689248,12.629,0.007,False
33960000123567,56156.01383635105,12.631,0.007,False
33960000123567,55831.0080029156,12.631,0.007,False
33960000123567,55298.27224208791,12.633,0.005,False
33960000123567,56124.12344146969,12.634,0.005,False
33960000123567,56152.04322306698,12.635,0.007,False
33960000123567,56107.06869279612,12.635,0.007,False
33960000123567,56144.210784309,12.636,0.008,False
33960000123567,56816.21761309755,12.638,0.007,False
33960000123567,56816.21853819513,12.639,0.005,False
33960000123567,56152.04279778248,12.64,0.007,False
33960000123567,56152.04363240387,12.641,0.006,False
