id,hjd,mag,err,synthetic
32470000004126,57225.02241169706,14.327,0.031,False
32470000004126,56188.108418969234,14.33,0.045,False
32470000004126,56825.10756986132,14.332,0.043,False
32470000004126,55857.02968201716,14.344,0.026,False
32470000004126,56743.33915549862,14.363,0.032,False
32470000004126,56159.00529432845,14.364,0.028,False
32470000004126,56461.13195103255,14.368,0.026,False
32470000004126,57251.1237038906,14.37,0.035,False
32470000004126,56088.206514243466,14.372,0.028,False
32470000004126,56184.07933642315,14.372,0.035,False
32470000004126,56089.273779700576,14.374,0.024,False
32470000004126,55857.02930573112,14.376,0.027,False
32470000004126,56379.29073304664,14.379,0.031,False
32470000004126,56461.132754368016,14.38,0.026,False
32470000004126,56720.39059887674,14.38,0.04,False
32470000004126,55309.38842951844,14.386,0.025,False
32470000004126,57258.06524061807,14.387,0.029,False
32470000004126,56160.12081059228,14.39,0.024,False
32470000004126,56714.38596229041,14.393,0.028,False
32470000004126,56461.1323749753,14.393,0.029,False
32470000004126,56813.18842295095,14.393,0.023,False
32470000004126,55821.03994417448,14.395,0.032,False
32470000004126,57225.02281887886,14.399,0.03,False
32470000004126,56089.27327650154,14.402,0.027,False
32470000004126,56089.27278898332,14.402,0.023,False
32470000004126,56184.08023461162,14.403,0.032,False
32470000004126,56743.338771069626,14.403,0.033,False
32470000004126,55309.38906089068,14.403,0.026,False
32470000004126,56159.00453460016,14.405,0.025,False
32470000004126,56131.12661285776,14.406,0.025,False
32470000004126,56376.36291380018,14.406,0.029,False
32470000004126,57251.12409895055,14.407,0.034,False
32470000004126,56088.2055375847,14.409,0.027,False
32470000004126,56131.12742143856,14.409,0.027,False
32470000004126,56853.23280903106,14.412,0.032,False
32470000004126,56124.11187752,14.412,0.025,False
32470000004126,55829.10131308755,14.414,0.033,False
32470000004126,55829.1030512668,14.416,0.033,False
32470000004126,56131.12701625831,14.417,0.026,False
32470000004126,56124.11111271979,14.418,0.023,False
32470000004126,56813.19016808924,14.419,0.025,False
32470000004126,56714.38640848117,14.42,0.028,False
32470000004126,56369.35102146731,14.421,0.026,False
32470000004126,57251.12327686376,14.421,0.034,False
32470000004126,55857.0289339407,14.423,0.031,False
32470000004126,56841.99982889869,14.427,0.035,False
32470000004126,56512.206450777696,14.427,0.032,False
32470000004126,56853.232375706575,14.43,0.032,False
32470000004126,56832.16165160111,14.43,0.032,False
32470000004126,56159.00491052024,14.432,0.028,False
32470000004126,56160.12119990955,14.433,0.026,False
32470000004126,57261.11939542071,14.433,0.035,False
32470000004126,56184.08066268848,14.433,0.03,False
32470000004126,56809.18602982713,14.434,0.029,False
32470000004126,56841.99903288349,14.435,0.033,False
32470000004126,56841.01787264855,14.435,0.04,False
32470000004126,57261.11867032583,14.437,0.038,False
32470000004126,56369.3517946717,14.437,0.029,False
32470000004126,56813.1905525203,14.438,0.026,False
32470000004126,56853.231966921085,14.438,0.029,False
32470000004126,56018.41278141936,14.443,0.026,False
32470000004126,56539.06569431496,14.443,0.032,False
32470000004126,56369.35139679197,14.443,0.031,False
32470000004126,56137.11340772523,14.443,0.025,False
32470000004126,56379.289975151776,14.444,0.032,False
32470000004126,56376.36209337966,14.444,0.03,False
32470000004126,56115.13446067502,14.447,0.025,False
32470000004126,56841.99943447623,14.448,0.036,False
32470000004126,55821.03901419515,14.45,0.029,False
32470000004126,56088.20603037383,14.45,0.03,False
32470000004126,56368.30751642666,14.451,0.029,False
32470000004126,56798.41431679659,14.451,0.036,False
32470000004126,56714.385544221805,14.451,0.029,False
32470000004126,56018.41232502449,14.452,0.027,False
32470000004126,55309.38874352471,14.452,0.028,False
32470000004126,57258.065572108935,14.452,0.035,False
32470000004126,56376.36247523693,14.455,0.031,False
32470000004126,57258.06484904028,14.456,0.034,False
32470000004126,57207.07411538572,14.456,0.038,False
32470000004126,55984.380998042936,14.457,0.028,False
32470000004126,56368.308274992094,14.457,0.03,False
32470000004126,56744.3944484478,14.457,0.027,False
32470000004126,56368.30789263216,14.46,0.032,False
32470000004126,56124.11149520488,14.462,0.027,False
32470000004126,56137.11382163124,14.462,0.026,False
32470000004126,56744.39308095335,14.464,0.027,False
32470000004126,56018.41185392997,14.464,0.028,False
32470000004126,56832.16125138216,14.464,0.031,False
32470000004126,56375.3408896585,14.466,0.028,False
32470000004126,56539.06648589115,14.466,0.035,False
32470000004126,56379.40552355786,14.467,0.026,False
32470000004126,56809.18639315977,14.47,0.027,False
32470000004126,56137.11300726788,14.47,0.024,False
32470000004126,56160.12159603682,14.471,0.027,False
32470000004126,57207.07372087321,14.472,0.041,False
32470000004126,56005.30921073599,14.472,0.03,False
32470000004126,56841.01747049556,14.473,0.037,False
32470000004126,56811.15503709049,14.473,0.035,False
32470000004126,56512.206071534056,14.475,0.035,False
32470000004126,55821.03949033971,14.477,0.035,False
32470000004126,56832.16075261381,14.481,0.031,False
32470000004126,55829.10265638142,14.483,0.04,False
32470000004126,56005.30845236012,14.483,0.029,False
32470000004126,56199.03199262652,14.484,0.034,False
32470000004126,57261.1190421742,14.485,0.036,False
32470000004126,56379.28918223566,14.486,0.029,False
32470000004126,56199.03155937841,14.487,0.034,False
32470000004126,56379.40716812774,14.488,0.029,False
32470000004126,57245.07788502872,14.49,0.039,False
32470000004126,56112.24304893711,14.492,0.027,False
32470000004126,56115.135298574336,14.493,0.026,False
32470000004126,56512.20569482006,14.494,0.031,False
32470000004126,56770.31707135234,14.499,0.041,False
32470000004126,56115.13487639496,14.499,0.028,False
32470000004126,56798.41341758122,14.499,0.033,False
32470000004126,55984.38138170705,14.5,0.029,False
32470000004126,56379.40633529671,14.501,0.03,False
32470000004126,56005.30882789499,14.502,0.031,False
32470000004126,56743.33835610886,14.506,0.036,False
