id,hjd,mag,err,synthetic
32640000002485,56833.08173933144,14.51,0.039,False
32640000002485,56213.027577598936,14.679,0.045,False
32640000002485,55830.02622585067,14.692,0.045,False
32640000002485,57166.33012059736,14.704,0.046,False
32640000002485,56842.12473551384,14.726,0.041,False
32640000002485,56512.10907255856,14.729,0.047,False
32640000002485,56469.273229395614,14.741,0.045,False
32640000002485,55820.1151972852,14.748,0.045,False
32640000002485,56816.15372612474,14.767,0.041,False
32640000002485,56168.15232898323,14.769,0.05,False
32640000002485,56168.15151670578,14.771,0.048,False
32640000002485,56485.07424306679,14.773,0.041,False
32640000002485,56140.040835207525,14.774,0.046,False
32640000002485,56477.20760479186,14.775,0.043,False
32640000002485,56829.32135021933,14.777,0.046,False
32640000002485,55806.1538593451,14.778,0.044,False
32640000002485,56487.07283053312,14.781,0.041,False
32640000002485,56157.154910541096,14.785,0.047,False
32640000002485,57277.10911959357,14.785,0.039,False
32640000002485,56196.00059115862,14.792,0.048,False
32640000002485,56153.99914484711,14.803,0.048,False
32640000002485,56476.092127486816,14.806,0.042,False
32640000002485,56498.22223241557,14.807,0.05,False
32640000002485,56141.132805219735,14.811,0.041,False
32640000002485,57277.10835431756,14.821,0.045,False
32640000002485,56477.116242786695,14.821,0.044,False
32640000002485,56169.12221614229,14.825,0.041,False
32640000002485,56090.13283485844,14.826,0.043,False
32640000002485,56096.15673932116,14.828,0.044,False
32640000002485,57239.05161664269,14.831,0.047,False
32640000002485,56487.073623427226,14.831,0.048,False
32640000002485,57174.23899092335,14.835,0.044,False
32640000002485,56086.161089327776,14.836,0.046,False
32640000002485,56841.186224512814,14.837,0.046,False
32640000002485,56197.07389041084,14.841,0.049,False
32640000002485,56141.131944370645,14.842,0.045,False
32640000002485,56851.14489981004,14.842,0.042,False
32640000002485,56477.20669336672,14.844,0.047,False
32640000002485,56123.16900890189,14.845,0.046,False
32640000002485,56035.302476704215,14.847,0.046,False
32640000002485,56841.18537356516,14.849,0.049,False
32640000002485,57174.23810990944,14.85,0.044,False
32640000002485,56153.99991616912,14.85,0.046,False
32640000002485,56377.36454580851,14.852,0.049,False
32640000002485,56479.09595984276,14.853,0.046,False
32640000002485,56039.26455317628,14.853,0.048,False
32640000002485,56123.16986969218,14.857,0.045,False
32640000002485,56036.32218507147,14.87,0.049,False
32640000002485,56479.095189537584,14.874,0.05,False
32640000002485,56480.12650759081,14.878,0.044,False
32640000002485,56485.07503242364,14.88,0.043,False
32640000002485,56375.374257127696,14.885,0.049,False
32640000002485,56195.01670545268,14.885,0.046,False
32640000002485,56480.1877664968,14.894,0.047,False
32640000002485,56851.14572091465,14.896,0.046,False
32640000002485,56128.20362276895,14.899,0.05,False
32640000002485,56375.3750650089,14.912,0.048,False
32640000002485,56480.12732888338,14.917,0.05,False
32640000002485,56140.04162089008,14.917,0.049,False
32640000002485,56046.28548178925,14.921,0.05,False
32640000002485,57174.4226244323,14.926,0.048,False
32640000002485,56833.30209376328,14.928,0.049,False
32640000002485,56169.1213673679,14.931,0.05,False
32640000002485,56480.18864591774,14.934,0.046,False
32640000002485,56096.1576552496,14.938,0.047,False
32640000002485,56378.33228732562,14.947,0.05,False
32640000002485,56086.1619249999,15.025,0.05,False
32640000002485,56951.77061576791,14.937885118136307,0.02568162120764966,True
32640000002485,56059.523888927746,14.808994647240333,0.025730565780083994,True
32640000002485,56855.78751343982,14.76414465636059,0.016961714855294466,True
32640000002485,56909.86318895311,14.818267666288904,0.015803427120045333,True
32640000002485,56057.847656025624,14.89883255543912,0.01575339559422648,True
32640000002485,57132.84453642646,14.855627393073528,0.013969634733361307,True
32640000002485,56014.708164029114,14.758976816977652,0.011994579330053722,True
32640000002485,56705.24393768031,14.826684198077137,0.017380120488526628,True
32640000002485,57146.11043304151,14.849649142646113,0.0097723132435791,True
32640000002485,56086.772808131755,14.877263833081285,0.012843540857635035,True
32640000002485,56626.064177306056,14.864089240134843,0.008217182273179947,True
32640000002485,56706.47215086801,14.73441999218086,0.01686977977656415,True
32640000002485,56560.64998996818,14.852951905074837,0.006651194442871273,True
32640000002485,56745.047062795384,14.784783907371866,0.009206615105752235,True
32640000002485,56515.843845319585,14.810085055819203,0.008032411988914075,True
32640000002485,56230.97451001507,14.8236144569363,0.007432506693283566,True
32640000002485,55866.89023921168,14.792423562304226,0.00975367272102279,True
32640000002485,56081.250104285755,14.81202695774909,0.00928831554511003,True
32640000002485,56237.048133458506,14.851379986656191,0.0048009902870386175,True
32640000002485,56877.978723278524,14.864642765045925,0.005990537339263121,True
