id,n_synth,period_ls,period_fit
32610000006239,0,0.4765416867547117,0.9999548909923612
32610000006239,2,0.47654168675471176,0.9999992245606173
32610000006239,4,0.47654168675471176,0.9999925195964227
32610000006239,6,0.47654168675471176,0.9998957141399469
32610000006239,8,0.47654168675471176,0.9988805336676437
32610000006239,10,0.47654168675471176,0.9954787486869471
32610000006239,12,0.47654168675471176,0.9776496505087133
32610000006239,14,0.47654168675471176,0.9529670203955884
32610000006239,16,0.47654168675471176,0.924850389368977
32610000006239,18,0.47654168675471176,0.8620291145452218
32610000006239,20,0.47654168675471176,0.7866124442207292
32610000006239,22,0.47654168675471176,0.6838306148105358
32610000006239,24,0.47654168675471176,0.5890262041643057
32610000006239,26,0.47654168675471176,0.492196887078009
32610000006239,28,0.47654168675471176,0.4083694205459084
32610000006239,30,0.47654168675471176,0.3106289116061345
32610000006239,32,0.47654168675471176,0.249080218479789
32610000006239,34,0.47654168675471176,0.19708038330895716
32610000006239,36,0.47654168675471176,0.15660363956710444
32610000006239,38,0.47654168675471176,0.12433501793089197
32610000006239,40,0.47654168675471176,0.0980844061827153
32610000012386,0,0.3744237173583238,1.5372590755902138e-08
32610000012386,2,0.37442371735832247,0.0008771850215958388
32610000012386,4,0.37442371735832247,0.00016885365384411433
32610000012386,6,0.37442371735832247,1.4854936687402898e-05
32610000012386,8,0.37442371735832247,6.676806365124577e-06
32610000012386,10,0.37442371735832247,2.808055998282377e-06
32610000012386,12,0.37442371735832247,1.1324468897067064e-06
32610000012386,14,0.37442371735832247,7.020147387848397e-07
32610000012386,16,0.37442371735832247,3.5356952854392887e-07
32610000012386,18,0.37442371735832247,6.149036180236322e-08
32610000012386,20,0.37442371735832247,1.5372590755902138e-08
32610000012386,22,0.37442371735832247,5.12419695564148e-09
32610000012386,24,0.37442371735832247,0.0
32610000012386,26,0.37442371735832247,0.0
32610000012386,28,0.37442371735832247,0.0
32610000012386,30,0.37442371735832247,0.0
32610000012386,32,0.37442371735832247,0.0
32610000012386,34,0.37442371735832247,0.0
32610000012386,36,0.37442371735832247,0.0
32610000012386,38,0.37442371735832247,0.0
32610000012386,40,0.37442371735832247,0.0
32610000014797,0,0.3615053583981534,5.307655093211849e-09
32610000014797,2,0.3615053583981534,7.0432334815517805e-06
32610000014797,4,0.3615053583981534,4.139962389237972e-06
32610000014797,6,0.3615053583981534,9.18223906465343e-07
32610000014797,8,0.3615053583981534,7.589943877839289e-07
32610000014797,10,0.3615053583981534,2.8661333295598723e-07
32610000014797,12,0.3615053583981534,9.553778679283198e-08
32610000014797,14,0.3615053583981534,3.715358487532683e-08
32610000014797,16,0.3615053583981534,5.307655093211849e-09
32610000014797,18,0.3615053583981534,0.0
32610000014797,20,0.3615053583981534,0.0
32610000014797,22,0.3615053583981534,0.0
