id,hjd,mag,err,synthetic
32060000010787,56091.120587753554,15.178,0.036,False
32060000010787,55820.04997675362,15.192,0.03,False
32060000010787,56553.04373851739,15.225,0.027,False
32060000010787,56881.11595759991,15.244,0.045,False
32060000010787,56882.00585629402,15.257,0.03,False
32060000010787,56369.40963674521,15.274,0.029,False
32060000010787,55434.17153528137,15.281,0.03,False
32060000010787,56134.15381382397,15.282,0.028,False
32060000010787,56717.37330681669,15.284,0.032,False
32060000010787,56882.011371351626,15.285,0.031,False
32060000010787,56770.26761532598,15.285,0.038,False
32060000010787,57207.04746343636,15.29,0.046,False
32060000010787,56110.1135686827,15.297,0.029,False
32060000010787,56079.41798399343,15.298,0.034,False
32060000010787,56745.40552438239,15.3,0.029,False
32060000010787,57278.09064145036,15.305,0.032,False
32060000010787,56839.04988943298,15.307,0.032,False
32060000010787,57246.23863923985,15.312,0.04,False
32060000010787,56839.09675796557,15.316,0.032,False
32060000010787,56197.10614949618,15.316,0.034,False
32060000010787,56520.01297649516,15.327,0.034,False
32060000010787,56742.39325197791,15.328,0.032,False
32060000010787,56486.13543426205,15.328,0.029,False
32060000010787,56806.19734920856,15.36,0.033,False
32060000010787,56827.33902737101,15.362,0.05,False
32060000010787,56100.18601458928,15.364,0.033,False
32060000010787,55787.23531851776,15.365,0.036,False
32060000010787,56881.12172876597,15.365,0.042,False
32060000010787,56105.193349083245,15.377,0.041,False
32060000010787,56839.162352665,15.378,0.035,False
32060000010787,56008.38896236509,15.378,0.032,False
32060000010787,56116.156712477576,15.38,0.03,False
32060000010787,56191.056742662746,15.381,0.031,False
32060000010787,56825.0968691202,15.386,0.042,False
32060000010787,56542.16385663516,15.399,0.046,False
32060000010787,56869.1251830606,15.403,0.038,False
32060000010787,57245.04560135432,15.405,0.04,False
32060000010787,56352.40125687834,15.407,0.039,False
32060000010787,55821.15252700572,15.411,0.042,False
32060000010787,56790.43172021836,15.415,0.04,False
32060000010787,56114.13197601644,15.417,0.032,False
32060000010787,56840.15330717996,15.437,0.034,False
32060000010787,56376.3325806502,15.438,0.039,False
32060000010787,56869.15041837585,15.44,0.042,False
32060000010787,56137.04244050062,15.443,0.03,False
32060000010787,56555.11810740223,15.448,0.037,False
32060000010787,55847.03523486719,15.463,0.038,False
32060000010787,55981.38272769255,15.475,0.038,False
32060000010787,56200.08562822396,15.476,0.039,False
32060000010787,56378.36090000665,15.488,0.037,False
32060000010787,55808.11799332754,15.499,0.043,False
32060000010787,56382.36782464091,15.554,0.04,False
32060000010787,56161.11767413686,15.572,0.035,False
32060000010787,56147.12560396007,15.582,0.037,False
32060000010787,56851.15435077327,15.584,0.038,False
32060000010787,56474.222404150176,15.596,0.04,False
32060000010787,56363.394770325765,15.601,0.041,False
32060000010787,56132.16552306983,15.601,0.041,False
32060000010787,55307.35770181746,15.611,0.037,False
32060000010787,57172.428003685054,15.644,0.047,False
32060000010787,56373.35445804637,15.762,0.047,False
32060000010787,56842.21381817308,15.284307823274094,0.01149627346138471,True
32060000010787,55646.81375239098,15.30290780100177,0.011741289900340127,True
32060000010787,56713.61911069423,15.255978677813369,0.01462438239187851,True
32060000010787,56786.06775535861,15.303859157474701,0.009392907061735694,True
32060000010787,55644.567995851685,15.308446687667361,0.020295384397874993,True
32060000010787,57084.81014288386,15.363928726626332,0.02829035067192095,True
32060000010787,55586.77125643067,15.452045757251895,0.0679675821152227,True
32060000010787,56511.92624374104,15.380193155948096,0.03288559855904694,True
32060000010787,57102.58331392417,15.645483746720727,0.20804586384433807,True
32060000010787,55683.32087405263,15.449009961735314,0.10955442023400153,True
32060000010787,56405.84404930678,15.388455383654746,0.029467220159882117,True
32060000010787,56513.571759584585,15.277098730580459,0.027230917371088247,True
32060000010787,56318.20447440612,15.28475188663531,0.06487592348327655,True
