id,hjd,mag,err,synthetic
32340000004025,56866.002356220575,14.436,0.038,False
32340000004025,56720.35190401243,14.492,0.04,False
32340000004025,57246.22922295237,14.529,0.04,False
32340000004025,56197.05474535984,14.546,0.034,False
32340000004025,56538.02209212544,14.574,0.033,False
32340000004025,56375.34958114306,14.587,0.032,False
32340000004025,56879.057839144974,14.587,0.031,False
32340000004025,56813.20581473342,14.589,0.028,False
32340000004025,56551.10066944324,14.591,0.033,False
32340000004025,56147.151174366736,14.595,0.03,False
32340000004025,56842.01042055972,14.604,0.04,False
32340000004025,56727.39864843228,14.611,0.031,False
32340000004025,56744.31782147431,14.613,0.036,False
32340000004025,56815.15614622261,14.618,0.043,False
32340000004025,56089.28464845551,14.618,0.029,False
32340000004025,56369.36095433222,14.62,0.03,False
32340000004025,56866.0151149664,14.623,0.033,False
32340000004025,56879.04484705594,14.63,0.035,False
32340000004025,56552.02288618949,14.631,0.029,False
32340000004025,55417.21052840303,14.635,0.031,False
32340000004025,56129.18910046527,14.64,0.031,False
32340000004025,56879.02041058164,14.643,0.034,False
32340000004025,55779.22306360343,14.644,0.036,False
32340000004025,56088.21671127503,14.645,0.038,False
32340000004025,56831.119364488535,14.645,0.043,False
32340000004025,55426.21929185421,14.646,0.032,False
32340000004025,56131.11331536392,14.647,0.029,False
32340000004025,56160.129714283576,14.651,0.03,False
32340000004025,56115.1439351995,14.652,0.027,False
32340000004025,56461.14142701313,14.652,0.033,False
32340000004025,56379.424548338,14.653,0.031,False
32340000004025,56379.308792838834,14.654,0.035,False
32340000004025,56368.31590075227,14.659,0.033,False
32340000004025,57275.07620465632,14.667,0.039,False
32340000004025,56124.11992646776,14.67,0.03,False
32340000004025,56829.09017907512,14.671,0.036,False
32340000004025,55780.218507130274,14.672,0.035,False
32340000004025,55807.18615787773,14.677,0.041,False
32340000004025,56005.38887744166,14.677,0.036,False
32340000004025,56831.22153085361,14.678,0.04,False
32340000004025,56184.0888808274,14.679,0.035,False
32340000004025,56841.0348411176,14.685,0.042,False
32340000004025,56159.05528434304,14.686,0.032,False
32340000004025,56114.1142024516,14.686,0.035,False
32340000004025,57245.24978594655,14.688,0.048,False
32340000004025,56382.39745632306,14.697,0.035,False
32340000004025,56112.25411008735,14.701,0.034,False
32340000004025,56832.170085886166,14.702,0.036,False
32340000004025,56199.04163754042,14.703,0.042,False
32340000004025,56826.24654420999,14.707,0.044,False
32340000004025,57282.11214851294,14.708,0.036,False
32340000004025,56376.37156236406,14.712,0.036,False
32340000004025,56003.387885328375,14.716,0.035,False
32340000004025,56746.40319235922,14.717,0.037,False
32340000004025,55840.07592683991,14.723,0.033,False
32340000004025,56096.12125582052,14.726,0.033,False
32340000004025,56832.18209172475,14.727,0.04,False
32340000004025,56779.3868367289,14.734,0.044,False
32340000004025,56145.08600696696,14.747,0.033,False
32340000004025,56743.348543873646,14.754,0.043,False
32340000004025,55831.03463141338,14.796,0.044,False
32340000004025,56869.64256547061,14.663936568458942,0.06285229544075253,True
32340000004025,55738.43727909031,14.627902198456297,0.06365606041272656,True
32340000004025,56747.95358697333,14.683140043308118,0.05548023456665022,True
32340000004025,56816.51163057844,14.648612375064044,0.05500353960416242,True
32340000004025,55736.312123051015,14.644119005317744,0.054009922947123944,True
32340000004025,57099.21110308796,14.680744823355404,0.05461838610526632,True
32340000004025,55681.61915536591,14.5984875420179,0.056247847072836886,True
32340000004025,56557.09192998207,14.643090715838408,0.05390683528044826,True
32340000004025,57116.02982814248,14.644595951109098,0.05373355507119914,True
32340000004025,55772.98391347348,14.677222767086466,0.053621006068387045,True
32340000004025,56456.70650875796,14.671710061549703,0.05319794699379302,True
32340000004025,56558.649079152725,14.670942225136336,0.053194922135236855,True
32340000004025,56373.773310691846,14.655573004895984,0.0532420548515981,True
32340000004025,56607.554996071514,14.634871778281427,0.053444890282565924,True
32340000004025,56316.96733296827,14.637682599236516,0.052714797536804504,True
32340000004025,55955.80523695776,14.682426001206933,0.05265151774931241,True
32340000004025,55494.213124113296,14.580981753545936,0.051317453643161065,True
32340000004025,55765.98213739767,14.648040982229624,0.04954527016754526,True
32340000004025,55963.50547809065,14.685841625709305,0.048707082110070306,True
32340000004025,56776.08797304121,14.62894856840127,0.04868359174166092,True
32340000004025,56339.61569895414,14.647301591110512,0.048266324750039724,True
32340000004025,55713.12704455113,14.677462573255074,0.04823551873321213,True
32340000004025,56224.35197085164,14.677108252949402,0.04741947350202507,True
32340000004025,56173.38524499815,14.68174827310824,0.04739843191341275,True
32340000004025,56244.8908347997,14.659858227508181,0.04711806653523993,True
32340000004025,56669.54982940178,14.675046886371241,0.04677133193402126,True
32340000004025,55973.805770582825,14.68124148631754,0.04617217288208906,True
32340000004025,56106.205274980515,14.621886862231094,0.046314062832323234,True
32340000004025,56471.8108857483,14.663596619573632,0.045650306343077623,True
32340000004025,55512.51944150386,14.641163957501693,0.04611991791873806,True
32340000004025,56174.33211400978,14.684239554630931,0.04525528143550077,True
32340000004025,56819.94719206301,14.637019030206137,0.04629263264258223,True
32340000004025,57177.68034750375,14.635696794976123,0.04604367578567971,True
32340000004025,55672.65200984407,14.652752914905559,0.044894156040959025,True
32340000004025,56486.033400892775,14.673065248948387,0.04433065119932321,True
32340000004025,56587.01761047993,14.683481635995946,0.04408531799379023,True
32340000004025,56742.83370605357,14.648545625935867,0.04363226513046554,True
32340000004025,57202.553607735426,14.685792619374265,0.043679223642044074,True
32340000004025,55997.3421558386,14.647793321643789,0.04315434528387799,True
32340000004025,55736.0899088251,14.65922545965039,0.04343466309256788,True
32340000004025,56580.11917585414,14.677615588056263,0.04284810696032275,True
32340000004025,56998.426418757415,14.63750944820201,0.04348182327923439,True
32340000004025,57221.225919868404,14.653597910662366,0.0425152273886304,True
32340000004025,56393.770222889594,14.685771872296272,0.04230267267258949,True
32340000004025,55597.96330602818,14.652328772441013,0.04205300357696651,True
32340000004025,57196.85131919527,14.686405624680944,0.04183209505485348,True
32340000004025,56939.741136524346,14.643174940328528,0.04158551669979236,True
32340000004025,56461.67562866953,14.686500325329472,0.0413895760063981,True
32340000004025,55477.00551082912,14.67053301582914,0.041022552625626624,True
32340000004025,56834.446049887294,14.616235355921955,0.0412032252687176,True
32340000004025,55787.02146335787,14.686534250799692,0.040609313457221234,True
32340000004025,56757.530279440434,14.66875461535594,0.040811441869099976,True
32340000004025,56595.907306145506,14.616573821430709,0.040425859523723386,True
32340000004025,57023.24597633732,14.621298757717163,0.04036729561757464,True
32340000004025,56183.02653927434,14.634931773638055,0.041448318536652054,True
32340000004025,56328.018060393755,14.684452699380472,0.03997509161207789,True
32340000004025,56552.809830925515,14.661382176839005,0.039598808222194394,True
32340000004025,57079.16191080275,14.655029277526907,0.039596862176654375,True
32340000004025,57003.08862274486,14.656246094797083,0.03922126526115378,True
32340000004025,55746.50728788405,14.68155051139605,0.039204452599794354,True
32340000004025,56755.85045360574,14.654076844432222,0.039094342999264176,True
32340000004025,55884.227741568364,14.663533520771189,0.03907611621523641,True
32340000004025,57022.91497716791,14.63573952127394,0.03962596492649411,True
32340000004025,57120.41451556871,14.616440656082041,0.03866866083965556,True
32340000004025,55492.47394769261,14.653270463661872,0.0384237191468701,True
32340000004025,55537.91229706999,14.646790856754684,0.038433297338196344,True
32340000004025,56191.59454359574,14.671388745307208,0.038029994100895144,True
32340000004025,57175.3886418358,14.611081025954462,0.03810878551499746,True
32340000004025,56120.95325516153,14.640969900618,0.03782209855221955,True
32340000004025,56197.166478655956,14.646279939831864,0.037799584147636046,True
32340000004025,56623.94670309687,14.646247411646577,0.03733326988616645,True
32340000004025,56172.90296302216,14.66148170818683,0.03735695232184049,True
32340000004025,55641.92608958039,14.65984226122345,0.037048456217828436,True
32340000004025,55559.97580999872,14.604341935556743,0.037349163682016816,True
32340000004025,55686.79017772247,14.678882908648458,0.036888051079771216,True
32340000004025,56385.332251785505,14.658441173347867,0.03691052304620797,True
32340000004025,56089.660243539154,14.659373181972875,0.03660998086351311,True
32340000004025,57132.3021478292,14.674225088192486,0.03653264853251579,True
32340000004025,55487.6735091547,14.679273796977533,0.036306947299769604,True
32340000004025,55599.023457245035,14.667871601522204,0.036309322554813214,True
32340000004025,56245.04651483471,14.654106394084717,0.03606697315987873,True
32340000004025,57087.898468419655,14.637008323191761,0.03660816831505209,True
32340000004025,56023.807743759564,14.599910863862071,0.03609331249806563,True
32340000004025,56670.78806363481,14.682989917738642,0.03572927579510943,True
32340000004025,55843.63488112505,14.6052307242154,0.03570850886350345,True
